Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,target
0.413038,0.519416,0.006605,0.367961,0.480289,0.574255,0.558448,0.034542,0.022619,0.012995,0.122704,0.015829,0.160828,0.006918,0.004596,0.050376,0.115655,0.009539,0.004235,0.020464,0.009814,0.018461,0.003626,0.004882,0.004642,0.008227,0.051327,0.26853,0.165302,0.075134,0.015592,0.010864,0.009847,1
0.437661,0.140141,0.19867,0.264419,0.323428,0.01203,0.280287,0.129539,0.135044,0.075274,0.162451,0.164182,0.123908,0.076023,0.020748,0.045173,0.181704,0.262358,0.141857,0.065449,0.036,0.040133,0.026676,0.055345,0.02448,0.019004,0.011759,0.041598,0.130801,0.278596,0.209078,0.106445,0.032842,3
0.43731,0.132879,0.260862,0.193882,0.31961,0.389313,0.290574,0.029234,0.029838,0.012032,0.093421,0.048864,0.105761,0.026716,0.004281,0.010703,0.109851,0.157528,0.043169,0.015219,0.019129,0.016977,0.012241,0.01956,0.008483,0.006235,0.004307,0.018828,0.12378,0.309609,0.180211,0.036027,0.013058,3
0.214238,0.281481,0.20006,0.26577,0.328917,0.396027,0.297535,0.057796,0.059849,0.024262,0.053635,0.141755,0.023663,0.04383,0.008227,0.008376,0.054658,0.261571,0.1254,0.023854,0.013131,0.028433,0.004794,0.060361,0.010726,0.013675,0.006566,0.00539,0.022666,0.14216,0.173382,0.084383,0.011559,3
0.268346,0.343041,0.242827,0.325675,0.399288,0.006177,0.365812,0.009504,0.167403,0.060896,0.025465,0.021652,0.240945,0.028282,0.044431,0.021063,0.006529,0.004834,0.018293,0.129452,0.226666,0.145102,0.025699,0.013872,0.014413,0.007917,0.007336,0.06714,0.008442,0.010075,0.009052,0.00603,0.00909,0
0.264053,0.340372,0.241449,0.320486,0.393725,0.476952,0.367415,0.006209,0.072096,0.038692,0.004379,0.012994,0.09539,0.006063,0.035933,0.014147,0.003315,0.004182,0.011592,0.102794,0.087446,0.041647,0.004742,0.010337,0.017439,0.003445,0.011801,0.040737,0.003501,0.014796,0.005436,0.005256,0.007677,0
0.362399,0.470712,0.017631,0.0076,0.081453,0.320537,0.289143,0.044205,0.037719,0.044616,0.03126,0.061063,0.038392,0.022561,0.038109,0.064239,0.021511,0.015666,0.040225,0.016058,0.012377,0.016847,0.010846,0.015867,0.055149,0.078018,0.06112,0.054398,0.023701,0.017579,0.017277,0.017492,0.019093,2
0.515001,0.164409,0.231615,0.307891,0.002084,0.379135,0.34444,0.009004,0.033105,0.021138,0.0057,0.042627,0.049179,0.010534,0.049274,0.021462,0.005274,0.006903,0.044407,0.076577,0.04835,0.021757,0.006135,0.012747,0.008542,0.00943,0.013033,0.011446,0.007708,0.004919,0.006499,0.014225,0.068042,2
0.696339,0.211026,0.307532,0.006475,0.399837,0.503734,0.474455,0.019893,0.01244,0.041554,0.01303,0.02353,0.004201,0.012453,0.055394,0.007053,0.003491,0.054159,0.006194,0.003095,0.002307,0.0046,0.011477,0.120651,0.083623,0.022308,0.006236,0.004048,0.00521,0.0069,0.004926,0.005358,0.01397,1
0.243416,0.306813,0.006273,0.214534,0.281287,0.427868,0.37543,0.05441,0.076092,0.074529,0.019365,0.142266,0.048355,0.047549,0.025231,0.01036,0.011695,0.051331,0.130331,0.082251,0.040246,0.016798,0.011707,0.006581,0.019927,0.010449,0.006064,0.007758,0.004857,0.010182,0.028832,0.099752,0.127649,5
0.399526,0.515984,0.363665,0.002005,0.473453,0.378532,0.448096,0.012228,0.010365,0.007146,0.066772,0.018372,0.09119,0.005687,0.005987,0.084613,0.068176,0.008416,0.00499,0.025707,0.010056,0.019834,0.005988,0.003761,0.007903,0.019284,0.089463,0.224295,0.103079,0.030228,0.014127,0.009154,0.011333,4
0.414319,0.51879,0.011041,0.368624,0.032839,0.482349,0.477874,0.030527,0.029455,0.013526,0.062172,0.024201,0.088777,0.012602,0.008857,0.03883,0.059876,0.011899,0.006353,0.013158,0.012177,0.020421,0.005329,0.006299,0.009294,0.014837,0.041461,0.138343,0.087895,0.054972,0.019658,0.01337,0.010639,4
0.226703,0.29431,0.204983,0.012096,0.26956,0.039092,0.229346,0.027687,0.030837,0.038423,0.014749,0.098129,0.015689,0.04262,0.01473,0.007155,0.010749,0.081668,0.087062,0.033644,0.012681,0.010124,0.004131,0.012962,0.018002,0.007818,0.005716,0.004742,0.004642,0.015318,0.057081,0.08332,0.051876,3
0.266653,0.343396,0.247584,0.329996,0.409331,0.46636,0.366525,0.00363,0.05535,0.026108,0.009829,0.012393,0.081744,0.012521,0.016918,0.021044,0.006834,0.00412,0.010577,0.04859,0.080208,0.046238,0.010698,0.005923,0.007911,0.005192,0.010941,0.018516,0.008753,0.004381,0.00623,0.006974,0.007907,2
0.549769,0.167808,0.007278,0.242644,0.3186,0.401675,0.3651,0.019722,0.04857,0.021108,0.011662,0.010804,0.062959,0.010111,0.019765,0.010905,0.006322,0.00464,0.007562,0.038913,0.060492,0.03774,0.00887,0.007642,0.007125,0.004503,0.005067,0.015091,0.007689,0.005845,0.005305,0.004791,0.005241,2
0.322672,0.411875,0.011755,0.292376,0.382472,0.482361,0.447811,0.036197,0.036614,0.055051,0.045483,0.026265,0.015357,0.063014,0.042668,0.012282,0.018884,0.011189,0.009404,0.004537,0.009611,0.03121,0.064923,0.102544,0.062158,0.021777,0.010321,0.008738,0.005955,0.005282,0.00671,0.015421,0.01758,2
0.679985,0.201827,0.40258,0.011513,0.292203,0.027334,0.379847,0.043707,0.041408,0.046246,0.033857,0.029614,0.012789,0.062645,0.044835,0.013054,0.03034,0.068127,0.028942,0.004538,0.005802,0.021903,0.061601,0.254001,0.067176,0.023443,0.011194,0.01333,0.006418,0.041092,0.007912,0.014853,0.06155,2
0.327916,0.42446,0.01201,0.298074,0.393513,0.487833,0.45611,0.013615,0.013421,0.047853,0.018615,0.023701,0.008083,0.022762,0.051348,0.009564,0.006724,0.015014,0.008694,0.004164,0.004294,0.01075,0.021586,0.08343,0.076603,0.021706,0.008635,0.007276,0.00507,0.006137,0.005642,0.007147,0.015575,2
0.360246,0.107489,0.160495,0.216128,0.264059,0.320311,0.230052,0.079479,0.063536,0.149699,0.050132,0.215758,0.056513,0.018226,0.196701,0.231242,0.044257,0.026947,0.037687,0.044709,0.047329,0.028071,0.012657,0.025033,0.191488,0.262878,0.137761,0.0421,0.013883,0.021632,0.019374,0.015545,0.01255,3
0.474841,0.598955,0.017705,0.423544,0.549788,0.044145,0.550576,0.02471,0.017516,0.013623,0.012596,0.04713,0.011374,0.05219,0.007477,0.00624,0.005604,0.045869,0.03974,0.006718,0.004522,0.015559,0.014552,0.006038,0.010533,0.003443,0.005127,0.006094,0.007277,0.020911,0.094064,0.133823,0.086927,1
0.326465,0.423861,0.30243,0.012291,0.394149,0.498463,0.465122,0.012002,0.012452,0.052952,0.02546,0.024482,0.005555,0.034302,0.05533,0.007022,0.00809,0.020851,0.011531,0.002568,0.002851,0.009727,0.03352,0.126935,0.082865,0.022821,0.0063,0.006,0.003844,0.009634,0.005014,0.008901,0.026296,1
0.833745,0.258926,0.368856,0.011812,0.479116,0.601815,0.574335,0.014492,0.012347,0.007248,0.037799,0.009103,0.050025,0.004881,0.003366,0.025807,0.042577,0.008976,0.003057,0.032077,0.013786,0.01112,0.002929,0.003084,0.00372,0.007341,0.026897,0.162851,0.061727,0.034212,0.014529,0.007266,0.006214,4
0.304964,0.035997,0.187241,0.281476,0.355526,0.368718,0.352561,0.081102,0.083091,0.072969,0.081925,0.039591,0.041985,0.089725,0.032012,0.020271,0.024517,0.010415,0.007589,0.011321,0.029484,0.078627,0.083025,0.069949,0.040621,0.017086,0.01269,0.011639,0.007066,0.009379,0.011414,0.016027,0.010659,2
0.472736,0.142914,0.209843,0.280278,0.410691,0.012065,0.358439,0.013461,0.017064,0.030618,0.007548,0.101818,0.009633,0.081532,0.015814,0.002893,0.00558,0.08529,0.091393,0.028926,0.008324,0.008539,0.005542,0.006822,0.023237,0.004684,0.005221,0.004932,0.003014,0.014472,0.098492,0.173046,0.088469,3
0.319748,0.012641,0.187841,0.285785,0.376559,0.028292,0.361573,0.057067,0.052441,0.068245,0.100409,0.039372,0.033478,0.140281,0.060432,0.014898,0.031619,0.013706,0.008023,0.006897,0.022775,0.079146,0.156502,0.154827,0.086675,0.031172,0.014632,0.011849,0.021913,0.006757,0.015318,0.041733,0.011624,2
0.585151,0.178211,0.25502,0.341725,0.011817,0.422998,0.383195,0.011153,0.030994,0.013483,0.019626,0.007137,0.075519,0.023783,0.00765,0.071852,0.017145,0.003905,0.004287,0.013368,0.090961,0.088571,0.02143,0.010426,0.007875,0.007129,0.006614,0.006083,0.021304,0.013238,0.004655,0.008316,0.005905,2
0.415814,0.529059,0.001185,0.028849,0.361452,0.487419,0.490911,0.034977,0.025681,0.012797,0.056834,0.017743,0.078776,0.010685,0.007604,0.031642,0.060586,0.013316,0.004745,0.011291,0.017839,0.011292,0.003637,0.004452,0.006873,0.009918,0.029381,0.105361,0.086303,0.049377,0.02191,0.01402,0.010598,1
0.205312,0.261446,0.18756,0.252677,0.308595,0.374491,0.27794,0.265926,0.269746,0.012707,0.339218,0.106425,0.203622,0.075355,0.007562,0.055309,0.414773,0.260995,0.093486,0.026785,0.040757,0.012541,0.074261,0.006593,0.028495,0.006847,0.007863,0.120601,0.248801,0.148485,0.022597,0.0145,0.01484,3
0.362719,0.462105,0.326383,0.439173,0.006826,0.855219,0.7991,0.004726,0.004364,0.027159,0.005262,0.062365,0.006226,0.003962,0.029977,0.056149,0.004545,0.003999,0.01067,0.003623,0.003064,0.003859,0.003437,0.00728,0.046798,0.075672,0.055511,0.021951,0.005856,0.004339,0.004683,0.008251,0.00615,1
0.394295,0.492994,0.017686,0.347411,0.458058,0.574305,0.54103,0.036357,0.025254,0.026405,0.050296,0.052905,0.057201,0.010061,0.015113,0.156444,0.037377,0.008367,0.010399,0.019656,0.013299,0.009044,0.005924,0.009012,0.019949,0.052462,0.167559,0.153014,0.052731,0.017586,0.010973,0.012866,0.007326,4
0.397939,0.517836,0.006872,0.023329,0.355376,0.217424,0.329586,0.052609,0.029028,0.028889,0.050381,0.046596,0.048384,0.016128,0.020147,0.057697,0.039975,0.015238,0.011405,0.021697,0.016581,0.019697,0.006936,0.014934,0.028015,0.033046,0.0634,0.131439,0.058312,0.035239,0.024661,0.023692,0.021935,1
0.039451,0.295018,0.248566,0.050282,0.060334,0.08788,0.177565,0.139241,0.103014,0.059779,0.058807,0.071174,0.049121,0.031105,0.014972,0.015065,0.017546,0.022546,0.022739,0.014743,0.010747,0.008798,0.008472,0.007276,0.007776,0.006228,0.009689,0.021659,0.024943,0.029748,0.035156,0.04645,0.043332,4
0.456514,0.141086,0.204142,0.341317,0.265381,0.402165,0.301624,0.006951,0.00723,0.011435,0.005627,0.034284,0.004075,0.036277,0.005601,0.003555,0.005051,0.075267,0.029942,0.011731,0.007143,0.010488,0.002466,0.013154,0.007227,0.005865,0.005281,0.003904,0.003595,0.040119,0.096147,0.072821,0.012334,3
0.34605,0.44666,0.315223,0.423608,0.398889,0.520464,0.378172,0.00297,0.003369,0.080517,0.005888,0.08303,0.002684,0.006807,0.097214,0.021673,0.001799,0.015711,0.005725,0.00743,0.001292,0.003061,0.006301,0.050548,0.157396,0.090735,0.021606,0.004003,0.002469,0.005163,0.006049,0.005527,0.005733,1
0.248612,0.327461,0.227189,0.007082,0.302445,0.374052,0.338171,0.027531,0.060987,0.050415,0.015726,0.052726,0.051075,0.018839,0.042049,0.026956,0.007246,0.016553,0.056267,0.090598,0.045783,0.023367,0.012189,0.011979,0.010837,0.015842,0.023317,0.012731,0.006728,0.008129,0.008707,0.024397,0.050961,5
0.266811,0.342061,0.325937,0.243486,0.012182,0.482587,0.429252,0.027375,0.171939,0.084351,0.032722,0.031248,0.234589,0.032231,0.06611,0.044026,0.011719,0.007,0.025475,0.155152,0.224861,0.137464,0.027628,0.011599,0.023318,0.0166,0.009399,0.037892,0.013851,0.009084,0.008736,0.00775,0.014853,0
0.225493,0.274371,0.198721,0.271048,0.007122,0.022613,0.23325,0.061327,0.066143,0.042413,0.049333,0.090182,0.047115,0.035576,0.016635,0.020121,0.049576,0.112402,0.075455,0.033093,0.028467,0.034328,0.013406,0.037899,0.016542,0.01287,0.01047,0.015739,0.028532,0.072873,0.089949,0.047999,0.030792,3
0.326877,0.422907,0.297787,0.396913,0.006466,0.033249,0.37461,0.004937,0.004846,0.039154,0.016208,0.012476,0.003284,0.020158,0.039697,0.004447,0.003029,0.007825,0.004259,0.002235,0.001896,0.005173,0.019083,0.080601,0.058547,0.011847,0.004105,0.004351,0.00231,0.004375,0.003396,0.00614,0.0091,2
0.600628,0.179491,0.353015,0.263947,0.435404,0.52453,0.411869,0.003224,0.023381,0.005009,0.026298,0.003195,0.036932,0.0322,0.003594,0.059553,0.006279,0.003216,0.0027,0.004225,0.038485,0.127687,0.030022,0.012694,0.005179,0.003819,0.016088,0.005092,0.005854,0.012633,0.004072,0.005618,0.006383,2
0.214642,0.281889,0.199307,0.268944,0.32858,0.396266,0.29798,0.034595,0.03679,0.020226,0.030157,0.091158,0.014164,0.021577,0.005888,0.006608,0.030177,0.121975,0.079637,0.020126,0.008222,0.016544,0.003752,0.026734,0.006538,0.007416,0.004395,0.004987,0.01156,0.057102,0.063627,0.04002,0.010199,3
0.397474,0.02609,0.232176,0.032866,0.345059,0.260785,0.323246,0.06755,0.086042,0.079041,0.078373,0.088186,0.100972,0.029554,0.043009,0.121848,0.062135,0.030239,0.023983,0.030162,0.015228,0.018192,0.011972,0.028899,0.057444,0.083081,0.127668,0.157922,0.088423,0.068364,0.048971,0.035432,0.027807,4
0.413345,0.122523,0.18302,0.244187,0.301472,0.363861,0.268874,0.051353,0.051904,0.001697,0.116872,0.011982,0.110434,0.012708,0.001634,0.030591,0.125361,0.038809,0.010588,0.005325,0.003675,0.015224,0.011177,0.007892,0.003809,0.001815,0.013377,0.141325,0.114018,0.043281,0.005155,0.005562,0.00429,3
0.622199,0.190526,0.269714,0.358604,0.006887,0.449291,0.412368,0.026931,0.042677,0.049543,0.104692,0.018716,0.04194,0.175133,0.037582,0.057913,0.05907,0.017801,0.006043,0.010782,0.038485,0.294011,0.163665,0.111008,0.053046,0.018796,0.015889,0.017329,0.00754,0.040657,0.027812,0.009548,0.019694,2
0.416932,0.527316,0.369979,0.49612,0.731399,0.006272,0.690814,0.007235,0.00662,0.00306,0.055393,0.004899,0.076501,0.003972,0.003514,0.014931,0.059185,0.007826,0.003049,0.00709,0.011569,0.006678,0.003345,0.003848,0.003719,0.004214,0.014427,0.094106,0.084884,0.051919,0.013023,0.00833,0.008443,1
0.299839,0.284858,0.041011,0.178405,0.221718,0.270549,0.186363,0.042731,0.034533,0.033768,0.086894,0.013526,0.03418,0.155425,0.031637,0.033874,0.012344,0.041842,0.016733,0.009716,0.017406,0.167714,0.098197,0.043948,0.014952,0.014406,0.014899,0.009046,0.004963,0.032345,0.074721,0.054362,0.021679,3
0.488081,0.144439,0.214282,0.282164,0.0015,0.016588,0.256739,0.025044,0.03652,0.052466,0.012725,0.169391,0.026997,0.094089,0.02895,0.007971,0.00982,0.067204,0.159319,0.054518,0.023432,0.019772,0.014436,0.006527,0.040693,0.014182,0.007948,0.012477,0.005645,0.013212,0.063784,0.218804,0.204831,3
0.282608,0.354863,0.254638,0.006603,0.32974,0.41789,0.382019,0.028063,0.131283,0.050122,0.060263,0.021922,0.1713,0.065195,0.016793,0.045602,0.021025,0.007493,0.014801,0.054768,0.183817,0.161147,0.059351,0.020325,0.01383,0.015904,0.006867,0.012592,0.027787,0.013846,0.008567,0.010319,0.010518,2
0.325548,0.421927,0.29757,0.401872,0.485316,0.002265,0.463733,0.005945,0.007572,0.07686,0.042101,0.02473,0.005373,0.060366,0.080531,0.008719,0.012915,0.017163,0.013314,0.003022,0.004368,0.014276,0.059878,0.184071,0.120361,0.02526,0.00779,0.010087,0.003821,0.008631,0.003221,0.01049,0.028118,2
0.449499,0.565832,0.40133,0.006225,0.656162,0.52,0.637098,0.009106,0.006963,0.004322,0.025831,0.006334,0.034423,0.038032,0.004172,0.005791,0.027568,0.113351,0.0051,0.003619,0.007812,0.037431,0.0043,0.018726,0.004579,0.003869,0.004555,0.010552,0.040305,0.242036,0.198931,0.077279,0.011614,4
0.400609,0.517455,0.364507,0.4893,0.002128,0.60174,0.582777,0.034856,0.024324,0.015666,0.127519,0.034423,0.171846,0.010579,0.008854,0.132917,0.134891,0.018596,0.007704,0.088696,0.024598,0.066441,0.005023,0.006567,0.00999,0.0319,0.13895,0.537745,0.192735,0.087779,0.028909,0.014864,0.015132,1
0.548279,0.16726,0.324967,0.241497,0.398016,0.482374,0.373043,0.003984,0.03221,0.013348,0.004958,0.006198,0.06916,0.0058,0.037052,0.013445,0.002264,0.001772,0.004895,0.062525,0.065224,0.028555,0.005016,0.004633,0.011871,0.003942,0.003964,0.014541,0.002763,0.003683,0.002841,0.002824,0.004305,2
0.851808,0.260602,0.374864,0.500914,0.002161,0.741551,0.700538,0.008139,0.006622,0.002459,0.030849,0.002997,0.042199,0.003028,0.002353,0.007495,0.080568,0.004861,0.001924,0.007597,0.068577,0.004899,0.003288,0.002298,0.002308,0.002331,0.007016,0.136182,0.116904,0.030641,0.00775,0.004316,0.00338,4
0.908367,0.026866,0.128608,0.110857,0.151184,0.395475,0.322676,0.061307,0.058823,0.039308,0.028257,0.030601,0.021629,0.018413,0.013834,0.018593,0.023679,0.034853,0.012824,0.016628,0.026094,0.084418,0.009807,0.013402,0.009233,0.010869,0.016538,0.03159,0.035586,0.141181,0.063599,0.037336,0.027091,4
0.554285,0.166408,0.247533,0.33085,0.576397,0.611805,0.567852,0.006486,0.037532,0.017909,0.007843,0.008104,0.091178,0.009215,0.017723,0.019673,0.009076,0.005039,0.006494,0.035382,0.090058,0.032224,0.007857,0.005329,0.006329,0.010393,0.005181,0.02674,0.012363,0.008001,0.008844,0.01283,0.01102,5
0.284349,0.344376,0.006537,0.249401,0.328829,0.412142,0.377139,0.053909,0.128364,0.087075,0.066494,0.046238,0.167835,0.075353,0.037499,0.054815,0.028787,0.009778,0.038196,0.112537,0.18813,0.190329,0.066171,0.025159,0.025386,0.019536,0.013148,0.025602,0.036021,0.017099,0.01533,0.01377,0.016578,5
0.187664,0.244658,0.172306,0.232,0.285429,0.345989,0.252254,0.289005,0.287487,0.04073,0.257749,0.069408,0.118333,0.009763,0.039596,0.595792,0.250029,0.091594,0.027506,0.022127,0.050891,0.101901,0.024431,0.019269,0.012791,0.067462,0.286949,0.311278,0.069595,0.018807,0.013869,0.0501,0.036133,3
0.359326,0.456902,0.319496,0.424398,0.001066,0.525873,0.499817,0.006019,0.004966,0.085662,0.005639,0.151809,0.005544,0.005575,0.127739,0.091977,0.003933,0.019311,0.022914,0.027002,0.002709,0.004186,0.005204,0.031037,0.233523,0.182228,0.091719,0.026039,0.005017,0.007512,0.009172,0.009732,0.005925,1
0.458224,0.589612,0.001867,0.423327,0.404927,0.552894,0.520441,0.023804,0.009871,0.004923,0.014319,0.05813,0.017417,0.074355,0.005196,0.003573,0.012016,0.091734,0.050913,0.004873,0.00372,0.027292,0.012807,0.006105,0.006119,0.002597,0.003258,0.006932,0.017249,0.06599,0.171163,0.172834,0.111022,1
0.416235,0.530639,0.005811,0.380505,0.494885,0.622712,0.60276,0.059833,0.033929,0.012617,0.091533,0.020223,0.122766,0.018448,0.007658,0.054694,0.137213,0.040677,0.006014,0.020557,0.071275,0.012126,0.015453,0.005902,0.007411,0.014149,0.052908,0.227172,0.212871,0.113456,0.068431,0.031457,0.011222,4
0.325636,0.421872,0.296805,0.006549,0.484668,0.39053,0.457642,0.016759,0.016501,0.13761,0.075498,0.058824,0.009535,0.096258,0.139171,0.016493,0.014134,0.021022,0.027225,0.003716,0.006172,0.02592,0.098638,0.282971,0.208887,0.058343,0.015122,0.016693,0.006107,0.009402,0.005127,0.021854,0.06075,2
0.810464,0.015125,0.116104,0.105907,0.021977,0.461214,0.423767,0.032612,0.023459,0.01889,0.018129,0.021077,0.018849,0.009204,0.013679,0.05392,0.012808,0.007241,0.006502,0.031859,0.007482,0.007203,0.004525,0.00839,0.015757,0.019799,0.059427,0.048215,0.016294,0.011894,0.010164,0.009247,0.007228,4
0.432488,0.542624,0.386216,0.369389,0.01148,0.509407,0.460883,0.032617,0.028752,0.018666,0.156699,0.035523,0.213939,0.020328,0.010972,0.077777,0.253508,0.090558,0.011734,0.033884,0.14544,0.055766,0.031673,0.008192,0.012564,0.025007,0.07879,0.27641,0.413584,0.371235,0.157932,0.034972,0.024328,4
0.682528,0.203778,0.402478,0.298062,0.001986,0.017365,0.390248,0.012388,0.007744,0.037515,0.018572,0.019202,0.003142,0.024939,0.044491,0.004331,0.006371,0.0359,0.009771,0.001344,0.001155,0.005212,0.023556,0.134722,0.065893,0.017004,0.003711,0.003603,0.002458,0.015288,0.002543,0.003989,0.021995,2
0.620577,0.188374,0.007429,0.368547,0.269236,0.542239,0.494331,0.028397,0.049601,0.017441,0.071617,0.008461,0.038665,0.116335,0.011108,0.045814,0.034485,0.012651,0.004533,0.005795,0.03528,0.234841,0.110975,0.055746,0.014873,0.008018,0.00707,0.033368,0.004153,0.011573,0.021933,0.008178,0.011115,2
0.301009,0.378398,0.007335,0.275204,0.356262,0.449668,0.416856,0.055417,0.08311,0.04755,0.137033,0.025456,0.081761,0.179195,0.027329,0.08063,0.042414,0.023298,0.007696,0.011952,0.074162,0.342625,0.173148,0.090348,0.034343,0.016969,0.010798,0.027324,0.009738,0.017676,0.033888,0.021094,0.0156,2
0.85308,0.269849,0.007364,0.380059,0.361551,0.497949,0.4544,0.03247,0.027958,0.011812,0.033271,0.011406,0.044294,0.011544,0.00504,0.0194,0.055996,0.019839,0.005259,0.013888,0.037821,0.009188,0.006226,0.004507,0.006286,0.007469,0.019491,0.072815,0.083095,0.054684,0.034359,0.019508,0.010652,4
0.191084,0.247982,0.238031,0.177908,0.351484,0.293466,0.259446,0.064007,0.063661,0.009248,0.065451,0.017927,0.033476,0.008093,0.008054,0.081055,0.06442,0.031101,0.012832,0.017975,0.005906,0.030107,0.005877,0.006344,0.004927,0.008509,0.045024,0.090034,0.031018,0.011733,0.009024,0.008126,0.016469,3
0.885831,0.272873,0.017413,0.38535,0.027482,0.000883,0.377887,0.0268,0.026264,0.016195,0.027403,0.02066,0.033566,0.019465,0.006943,0.008418,0.052303,0.026912,0.007745,0.00595,0.049135,0.017503,0.013534,0.004212,0.005602,0.00636,0.008274,0.032603,0.088635,0.074468,0.046903,0.033474,0.014105,1
0.58822,0.178058,0.259535,0.347908,0.426397,0.514302,0.402074,0.002566,0.035368,0.004508,0.027316,0.003464,0.078585,0.03288,0.003629,0.095264,0.010417,0.002848,0.003103,0.006007,0.084389,0.146627,0.030276,0.006117,0.006415,0.00408,0.010212,0.004716,0.015004,0.016698,0.003778,0.012885,0.006044,2
0.226804,0.294038,0.209422,0.276147,0.001542,0.341797,0.305613,0.063475,0.076585,0.107616,0.039279,0.264101,0.029759,0.081199,0.040248,0.010859,0.036965,0.228675,0.238052,0.10707,0.030221,0.022907,0.010988,0.022801,0.05864,0.010571,0.01204,0.008778,0.006294,0.037361,0.136226,0.178876,0.09365,3
